Open,High,Low,Close,Date,Volume,Volume_Weighted
63482.22,63775.0,63190.01,63401.44,2021-04-16 04:00,2671,63453.6539
63334.78,63855.37,63245.89,63435.8,2021-04-16 05:00,2214,63457.7668
63441.12,63673.19,63184.12,63324.52,2021-04-16 06:00,2638,63379.1383
63324.51,63423.37,62960.93,63229.04,2021-04-16 07:00,1561,63228.1688
63229.04,63604.34,63025.08,63370.0,2021-04-16 08:00,1341,63360.5147
63425.49,63552.59,62684.66,63089.72,2021-04-16 09:00,2826,63151.916
63084.01,63300.5,62705.33,62868.53,2021-04-16 10:00,1596,63016.7595
62887.28,63299.0,62698.97,62918.0,2021-04-16 11:00,1460,62992.0225
63001.2,63025.3,61585.64,61712.36,2021-04-16 12:00,3731,62295.2978
61742.52,62259.42,61432.7,61803.68,2021-04-16 13:00,2526,61855.7904
61822.0,61885.9,61000.0,61514.75,2021-04-16 14:00,4769,61372.4794
61514.75,61692.09,61013.9,61403.0,2021-04-16 15:00,1612,61352.5066
61469.21,61685.23,61130.0,61256.62,2021-04-16 16:00,1667,61422.8648
61259.16,61429.1,60399.85,60646.68,2021-04-16 17:00,4054,60828.182
60692.03,61013.46,60194.0,60295.67,2021-04-16 18:00,2894,60624.7893
60289.04,60938.31,60005.0,60906.11,2021-04-16 19:00,3392,60482.0051
60906.12,61089.24,60513.0,60804.17,2021-04-16 20:00,2405,60802.2804
60799.8,61344.96,60227.0,60700.01,2021-04-16 21:00,5104,60879.8009
60707.82,61650.0,60494.0,61312.0,2021-04-16 22:00,3437,61216.5411
61433.27,61810.83,61105.43,61527.72,2021-04-16 23:00,2654,61421.4766
61719.61,61937.54,61222.31,61800.0,2021-04-17 00:00,3595,61533.1301
61800.0,61942.8,61547.7,61583.0,2021-04-17 01:00,2128,61750.2726
61581.8701412,61925.13,61108.64,61913.97,2021-04-17 02:00,1581,61486.3494
61911.16,61975.4,61354.18,61719.0,2021-04-17 03:00,2052,61683.9252
61719.0,62100.0,61635.44,61889.0,2021-04-17 04:00,1673,61879.0464
62024.44,62179.17,61733.65,61832.91,2021-04-17 05:00,1240,61985.5902
61832.84,62053.79,61501.0,61608.0,2021-04-17 06:00,1422,61769.1363
61607.96,61735.39,61316.0,61322.0,2021-04-17 07:00,961,61535.3532
61451.85,61809.63,61103.17,61406.0,2021-04-17 08:00,1712,61463.6901
61534.11,62100.0,61406.0,61835.0,2021-04-17 09:00,1295,61813.4183
61971.54,62400.0,61835.0,62161.13557824,2021-04-17 10:00,1888,62163.7071
62267.71,62636.4,61763.96032756,62366.026848,2021-04-17 11:00,1854,62243.8604
62433.93,62538.6,62039.0,62267.6,2021-04-17 12:00,1782,62248.4806
62267.59,62389.11,61936.0,62220.8,2021-04-17 13:00,2083,62188.8877
62226.47,62276.02,61790.0,62084.79,2021-04-17 14:00,2421,62021.0018
62084.31,62420.33,61941.0,62086.27,2021-04-17 15:00,1233,62169.804
62086.27,62458.46,62070.0,62362.0,2021-04-17 16:00,1024,62255.9713
62436.08,62523.87,61462.0,61737.56,2021-04-17 17:00,1420,61918.8327
61749.04,61936.36,61223.0,61395.9,2021-04-17 18:00,1448,61594.4088
61397.6,61489.44,60609.0,60880.0,2021-04-17 19:00,1696,61045.6861
60920.03,61109.0,60458.0,61087.7,2021-04-17 20:00,1756,60789.1169
61087.7,61225.68,60362.25,61116.37,2021-04-17 21:00,1762,60898.6062
61116.37,61301.35,60557.65,60704.09,2021-04-17 22:00,1201,60953.9381
60703.03,60749.18,60050.0,60343.68,2021-04-17 23:00,1961,60379.1651
60343.69,60746.47,59903.15,60313.16,2021-04-18 00:00,1377,60341.3209
60312.85,60659.66,59622.5,59700.0,2021-04-18 01:00,1828,60069.9882
59795.58,60577.65,59590.72,60457.96,2021-04-18 02:00,1387,60097.0659
60457.96,60850.0,60322.0,60674.0,2021-04-18 03:00,872,60693.1883
60767.88,60964.58,60577.72,60874.54,2021-04-18 04:00,956,60750.1304
60874.54,61026.32,60498.0,60800.02,2021-04-18 05:00,838,60792.6629
60795.82,60918.2,60283.0,60722.1,2021-04-18 06:00,770,60646.3351
60725.01,60914.96,59927.0,60085.2,2021-04-18 07:00,1467,60351.223
60048.82,60437.97,59300.0,59394.0,2021-04-18 08:00,2833,59739.8664
59473.65,59771.1,58907.0,59297.75,2021-04-18 09:00,2468,59338.2121
59253.82,59521.55,58561.0,58849.46,2021-04-18 10:00,2800,58939.4334
58787.35,59036.84,50500.0,56396.39,2021-04-18 11:00,24266,54870.7556
55428.5,57939.99,53818.46,54971.8,2021-04-18 12:00,10392,55548.512
54885.32,56000.0,54670.0,55729.03,2021-04-18 13:00,3923,55580.1906
55688.7,56755.0,55290.0,55750.73064,2021-04-18 14:00,3413,55953.7468
55869.78,56898.22,55717.13,56050.0,2021-04-18 15:00,2858,56247.062
56050.0,56665.76,54586.0,54880.0,2021-04-18 16:00,4638,55622.0877
54909.0,55393.85,54046.6,55008.0,2021-04-18 17:00,3627,54717.9668
55104.1,55529.83,54516.65,54750.02,2021-04-18 18:00,2592,55033.7292
54738.5,55197.77,53021.0,53371.28,2021-04-18 19:00,4026,54055.2992
53362.9,55201.2,53241.0,55116.16,2021-04-18 20:00,4605,54363.9732
55046.63,55478.96,54634.0,55318.18,2021-04-18 21:00,3099,55133.517
55318.18,55951.03,54999.287764,55274.57,2021-04-18 22:00,3399,55482.9332
55274.57,55701.6,54700.0,55556.63,2021-04-18 23:00,3204,55238.6363
55553.4,56071.2,55250.45,55411.52,2021-04-19 00:00,3272,55715.941
55544.0,55746.39,54848.76,55239.56,2021-04-19 01:00,2214,55299.6786
55240.69,55754.1,54973.6,55555.56,2021-04-19 02:00,1987,55313.2553
55555.56,55929.0,55278.82,55805.46,2021-04-19 03:00,1818,55672.3148
55730.0,56575.0,55705.89,56140.0,2021-04-19 04:00,2958,56054.6558
56159.15,56462.69,55550.0,56392.77,2021-04-19 05:00,2639,56048.6499
56392.5,56816.36,56001.75,56666.2,2021-04-19 06:00,2115,56471.411
56666.28,56757.34,56011.1,56172.0,2021-04-19 07:00,1658,56359.2183
56238.6,56944.42,55646.29,56770.674324,2021-04-19 08:00,2299,56232.5007
56881.15,57355.0,56641.1,56777.0,2021-04-19 09:00,2173,56974.7931
56775.0,57512.3,56473.0,56875.0,2021-04-19 10:00,1814,57000.0382
57007.41,57555.0,56717.27,57169.0,2021-04-19 11:00,1513,57036.7765
57167.15,57304.81,56700.68572276,57076.06,2021-04-19 12:00,1844,56975.2955
57049.0,57096.73,56305.0,56516.0,2021-04-19 13:00,1707,56713.2265
56630.78,57442.19,56495.6,57319.28,2021-04-19 14:00,1930,56820.9256
57331.2,57592.21,57001.51,57317.34,2021-04-19 15:00,1784,57304.0919
57441.26,57633.0,56755.43,56793.0,2021-04-19 16:00,1366,57111.624
56793.62,57215.45,56590.06,56699.23,2021-04-19 17:00,1670,56888.9116
56698.92,56862.67,56136.96,56519.65,2021-04-19 18:00,2167,56486.9792
56563.8,57394.77,56469.62,57158.55427755,2021-04-19 19:00,1725,56924.4123
57189.53,57244.11,56455.01,56595.9,2021-04-19 20:00,2024,56927.3934
56517.12,56885.6,56005.39,56689.36,2021-04-19 21:00,2241,56485.0062
56703.8,56706.2,55035.0,55489.13,2021-04-19 22:00,4380,55714.3577
55489.13,55515.45,54187.85,54617.12,2021-04-19 23:00,4693,54887.1446
54617.5,55588.8,54340.81,54814.0,2021-04-20 00:00,3340,55069.4792
54892.55,55572.41,54555.0,55380.0,2021-04-20 01:00,2219,55210.8406
55380.0,55984.7,55309.0,55703.5,2021-04-20 02:00,2172,55677.4169
55699.9,56154.35,55390.0,56024.86,2021-04-20 03:00,1903,55780.4305
56014.49,56501.0,55769.06,56209.13,2021-04-20 04:00,1874,56120.8447
56163.0,56669.9,55699.6013808,56278.054269,2021-04-20 05:00,1493,56149.6733
56225.53,56428.6,55697.6,56063.14,2021-04-20 06:00,1504,56133.8332
56059.76,56262.84,55503.0,55630.0,2021-04-20 07:00,1516,55815.1985
55699.25,55845.1,54380.93,54723.13,2021-04-20 08:00,3999,54996.0739
54723.13,55252.46,54436.82,54862.75,2021-04-20 09:00,2301,54895.3545
54869.25,55000.0,53433.0,54258.96,2021-04-20 10:00,3128,54153.3726
54260.0,54873.62,54055.16,54630.13,2021-04-20 11:00,2120,54445.4142
54594.98,55449.88,54403.55,55331.7,2021-04-20 12:00,2273,54897.7288
55333.0,55537.0,54763.52,55030.0,2021-04-20 13:00,1574,55096.077
55017.69,55248.0,53530.0,53929.71,2021-04-20 14:00,1926,54409.5501
53929.1,54499.0,53330.0,54400.68,2021-04-20 15:00,2258,53911.4513
54472.36,55365.0,54230.0,55225.76,2021-04-20 16:00,1867,54844.0071
55290.26,55500.0,54780.02,54959.0,2021-04-20 17:00,1509,55108.6191
54959.0,56316.01,54827.07,55903.65,2021-04-20 18:00,2395,55764.0222
55892.88,56466.32,55690.0,56337.0,2021-04-20 19:00,2283,55995.5848
56337.0,56358.56,55622.04,55872.03,2021-04-20 20:00,1291,55932.1982
55872.03,56403.98,55753.42,56383.75,2021-04-20 21:00,1928,56095.3911
56350.0,56550.0,55227.91,55399.5,2021-04-20 22:00,3290,55854.0389
55361.08,55629.52,54678.41,55325.97,2021-04-20 23:00,2578,55203.9246
55384.65,55913.82438,55104.57,55829.2,2021-04-21 00:00,2360,55497.1126
55853.31,56035.0,55526.01,55952.35268,2021-04-21 01:00,1811,55816.0346
55948.67,56465.62766216,55705.72,56305.0,2021-04-21 02:00,2003,56111.2105
56305.03,56797.73,56160.55,56635.51,2021-04-21 03:00,2631,56503.9332
56611.0,57116.57,56342.9,56761.0,2021-04-21 04:00,2549,56805.8822
56720.0,57082.9,56422.65,57009.0,2021-04-21 05:00,1778,56674.9645
57055.0,57119.0,56090.03,56434.22,2021-04-21 06:00,1887,56621.8442
56440.0,56672.34,56200.0,56499.29,2021-04-21 07:00,1170,56459.2169
56472.0,56850.0,55566.69,55712.88,2021-04-21 08:00,2028,56215.0347
55675.6,56263.14,55313.92,56100.37,2021-04-21 09:00,1906,55747.009
56091.05,56306.62,55883.25,56185.11,2021-04-21 10:00,1433,56063.3717
56129.0,56239.23,55180.0,55255.6,2021-04-21 11:00,1695,55780.8072
55262.3,55616.96,54960.01,55443.85,2021-04-21 12:00,1893,55350.1456
55385.0,55742.88,55060.0,55446.23,2021-04-21 13:00,1514,55356.9923
55428.0,55875.74,55135.41,55590.0,2021-04-21 14:00,1241,55624.0111
55584.8,55740.43,55170.0,55296.86,2021-04-21 15:00,1115,55372.3238
55331.0,55704.65,54740.38,55475.95,2021-04-21 16:00,1780,55258.611
55474.85,55790.3,55292.36,55600.32,2021-04-21 17:00,875,55574.0806
55600.31,55676.41,54759.0,54901.0,2021-04-21 18:00,1446,55178.3216
54955.56,55211.5,54285.89,54606.0,2021-04-21 19:00,1865,54721.0455
54606.0,55590.01,54298.41,55440.0,2021-04-21 20:00,2078,55072.2502
55405.41,55728.84,55272.08,55613.03,2021-04-21 21:00,1751,55485.6715
55611.98,56383.28,55204.0,56220.9,2021-04-21 22:00,2767,55805.8101
56201.0,56399.0,55824.26,56148.2,2021-04-21 23:00,2367,56109.8595
56149.59,56363.89,55632.15,55764.47,2021-04-22 00:00,2296,55974.0835
55764.47,55840.38,55403.45,55550.82,2021-04-22 01:00,1223,55648.7543
55550.21,55653.17787648,55137.0,55297.71,2021-04-22 02:00,2120,55412.5056
55360.721838,55780.0,55300.32,55491.0,2021-04-22 03:00,1753,55535.0956
55513.09,55513.09,54776.6,54999.4,2021-04-22 04:00,2296,55085.1589
55015.07,55244.9,54686.18,54767.44,2021-04-22 05:00,1571,54915.8337
54767.44,55070.41,53754.64,54027.96,2021-04-22 06:00,3380,54302.768
54027.96,54345.29,53600.0,53781.2082033,2021-04-22 07:00,2717,53979.2496
53823.48,54178.6,53204.45,54083.87,2021-04-22 08:00,3112,53719.9848
54095.76,54679.57,53894.08,53944.7,2021-04-22 09:00,1843,54338.9963
53944.69,53979.13,51300.0,53788.86,2021-04-22 10:00,6622,52938.0584
53787.6,54182.63,53329.16,53506.92,2021-04-22 11:00,2112,53763.5891
53483.56,54387.0,53437.09,54313.1643366,2021-04-22 12:00,1332,54039.1227
54284.89,54650.0,54039.31,54478.47,2021-04-22 13:00,1468,54311.9419
54495.94,54932.0,54362.75,54486.46,2021-04-22 14:00,1355,54617.6214
54495.59,54652.05,54100.01,54198.0,2021-04-22 15:00,1149,54289.984
54171.01,54315.722156,53084.24,53673.1,2021-04-22 16:00,1860,53628.1024
53669.23,54400.5,53251.86,54327.3,2021-04-22 17:00,1863,53750.8351
54330.02,54474.0,53880.34,53920.15,2021-04-22 18:00,1514,54213.1805
53923.79,55245.0,53889.21746775,54860.02,2021-04-22 19:00,2723,54776.6272
54888.41,55500.0,54731.36,55000.05,2021-04-22 20:00,2141,55107.188
55032.62,55329.0,54388.0,54445.38,2021-04-22 21:00,2238,54890.6111
54445.9,54897.8,54226.39,54785.01,2021-04-22 22:00,1535,54659.1388
54785.01,54885.44,54286.0,54693.51,2021-04-22 23:00,2023,54579.1128
54692.65,55186.26,54510.0,54938.44,2021-04-23 00:00,1947,54853.7895
54933.93,55051.0,53273.67,53320.2,2021-04-23 01:00,3417,54076.8854
53428.2,53652.0,51500.0,53350.0,2021-04-23 02:00,5618,53190.0
53332.88,53534.7,52174.0,52914.63,2021-04-23 03:00,5233,52894.3491
52921.52,52932.0,51450.0,51583.65,2021-04-23 04:00,5381,52149.2605
51604.0,52073.8,50400.0,51684.94,2021-04-23 05:00,7610,51304.8536
51666.6,52254.71,51312.45,51629.56,2021-04-23 06:00,3661,51841.7083
51629.52,52250.0,51428.79,51701.59,2021-04-23 07:00,2785,51927.5749
51695.98,52131.34,51266.78,51535.23,2021-04-23 08:00,2694,51747.4074
51478.6,51712.65,49599.75,51061.39,2021-04-23 09:00,7911,50699.4165
51093.2,51437.0,48338.37,50040.79,2021-04-23 10:00,10739,49640.7655
50001.9,50482.0,49616.6,50317.01,2021-04-23 11:00,4071,50053.8501
50317.01,50609.0,49053.83,49138.85,2021-04-23 12:00,3910,49740.7989
49138.85,50031.0,48351.7,49484.8,2021-04-23 13:00,5228,49188.8635
49488.55,49600.0,48454.7,49030.0,2021-04-23 14:00,3637,49003.9528
49057.23,49553.0,47601.42,47907.09,2021-04-23 15:00,5380,48336.4595
47889.75,49195.89,47459.37,48749.39,2021-04-23 16:00,4243,48134.2589
48742.61,48962.66,47839.2,48220.82,2021-04-23 17:00,2834,48403.8554
48213.45,49751.2,48124.9,49499.9,2021-04-23 18:00,4156,49249.0241
49499.9,50512.55,49304.79,50098.74,2021-04-23 19:00,3495,49879.1683
50146.02,50397.12,49230.0,49296.61,2021-04-23 20:00,3533,49767.4107
49292.24,49535.0,48556.69,49180.42,2021-04-23 21:00,4173,49059.3848
49175.29,49997.99,48829.0,49802.75,2021-04-23 22:00,3889,49539.1833
49803.6,50000.0,49010.0,49921.63,2021-04-23 23:00,3787,49478.9838
49921.57,50186.32,49480.01,49928.37,2021-04-24 00:00,3154,49836.2379
49898.32,50301.26,49530.01,49823.27,2021-04-24 01:00,3443,49909.8084
49911.0,50918.23,49623.18,50686.43,2021-04-24 02:00,4409,50407.9429
50606.39,50999.99,50444.2,50932.0,2021-04-24 03:00,3522,50705.5022
50970.78,51500.0,50525.0,50550.0,2021-04-24 04:00,4694,51013.2092
50573.2,51013.68,50300.0,50361.37,2021-04-24 05:00,2817,50683.3864
50361.37,50770.85,50190.0,50524.46,2021-04-24 06:00,2190,50474.6341
50524.45,51203.43,50476.3,51187.27,2021-04-24 07:00,1457,50849.7854
51177.77,51260.61,49595.5,49914.11,2021-04-24 08:00,2619,50275.0474
49900.0,50113.69,49694.21,49803.9657266,2021-04-24 09:00,2368,49931.7992
49784.64,50435.0,49352.76,50118.31,2021-04-24 10:00,2542,49829.222
50123.86,50568.6,50033.09,50179.02,2021-04-24 11:00,2240,50236.2703
50179.02,50720.0,49920.18,50536.0,2021-04-24 12:00,1896,50237.8821
50522.0,50634.0,50115.53,50508.95,2021-04-24 13:00,1555,50377.8055
50509.88,50616.0,50160.0,50264.91,2021-04-24 14:00,1835,50330.5249
50270.88,50317.0,49671.13,49917.0,2021-04-24 15:00,1266,49932.6629
49900.2,50323.0,49708.23,49820.96,2021-04-24 16:00,1631,49997.9323
49820.5,49906.0,49433.28,49563.38,2021-04-24 17:00,2162,49623.787
49565.12,49632.52874935,48938.08,49150.0,2021-04-24 18:00,1640,49263.2245
49055.42,49672.0,48664.67,49124.98,2021-04-24 19:00,2904,49118.6569
49109.82,49900.0,48922.56,49610.61,2021-04-24 20:00,1887,49420.7405
49688.0,49892.0,49340.0,49560.14,2021-04-24 21:00,1977,49586.2477
49604.72,49671.0,49100.0,49351.28,2021-04-24 22:00,1460,49372.4704
49346.12,50429.0,48936.71,50312.76889,2021-04-24 23:00,2506,49821.7955
50259.86,50389.0,49835.01,49891.03,2021-04-25 00:00,1451,50062.7913
49953.34,50263.0,49649.98,50177.13,2021-04-25 01:00,1295,50004.7738
50110.0,50976.0,49990.0,50641.28,2021-04-25 02:00,1374,50600.7868
50629.9,51000.0,50562.41,50657.24,2021-04-25 03:00,881,50799.517
50748.29,51101.0,50519.0,50909.24,2021-04-25 04:00,1261,50839.8347
50985.95,51076.0,50630.0,50949.7,2021-04-25 05:00,954,50919.2477
50940.172547,51033.0,50250.0,50383.74,2021-04-25 06:00,1060,50675.0012
50429.0,50626.0,49932.5,50089.14,2021-04-25 07:00,1555,50323.8374
50101.42,50408.0,49720.0,49862.3,2021-04-25 08:00,1399,50088.4808
49881.7,50430.59808624,49808.24,50181.82,2021-04-25 09:00,886,50118.4251
50181.82,50563.0,50120.01,50351.64,2021-04-25 10:00,897,50315.091
50349.45,50439.0,49610.0,49687.18,2021-04-25 11:00,1024,49958.8091
49693.41,49884.614548,49400.0,49699.33,2021-04-25 12:00,2007,49664.1423
49657.43,49955.1800991,49590.86,49842.56,2021-04-25 13:00,699,49788.8147
49834.85,49970.0,49217.05,49443.05,2021-04-25 14:00,895,49626.2743
49420.8,49789.0,49100.0,49711.73,2021-04-25 15:00,1266,49450.0037
49659.14,50381.0,49500.0,50115.51,2021-04-25 16:00,1222,49882.5297
50119.91,50357.252458,49180.0,49550.14,2021-04-25 17:00,2334,49572.561
49560.68,50021.0,49190.48,49332.16,2021-04-25 18:00,1590,49597.634
49361.27,49789.0,49250.0,49590.0,2021-04-25 19:00,1112,49484.7306
49589.99,50083.0,49447.7,49903.04,2021-04-25 20:00,1258,49775.4181
49910.03,50262.0,49747.36,49923.9,2021-04-25 21:00,1196,49937.7188
49929.44,50589.0,49710.0,50500.0,2021-04-25 22:00,1255,50156.4092
50383.48,50671.0,50188.63,50300.0,2021-04-25 23:00,1063,50399.7435
50250.2,50482.0,50060.0,50441.73,2021-04-26 00:00,802,50225.7807
50441.73,50523.0,49799.5,49986.38,2021-04-26 01:00,1161,50036.9723
49986.38,50058.841856,49329.72,49659.9,2021-04-26 02:00,1234,49720.1254
49675.46,49900.0,49280.0,49480.0,2021-04-26 03:00,1063,49589.57
49390.48,49714.0,47905.0,48189.0,2021-04-26 04:00,5156,48746.4136
48078.12,48486.0,46985.02,47679.91,2021-04-26 05:00,6011,47777.0933
47672.7,48891.0,47501.14,48692.2,2021-04-26 06:00,3724,48211.507
48750.73,49220.0,48500.0,49121.0,2021-04-26 07:00,2232,48859.634
49121.0,51773.0,48780.0,51031.0,2021-04-26 08:00,5137,50386.1901
50938.9,52050.0,50450.0,51977.9,2021-04-26 09:00,3724,51367.5587
51991.96,52572.5,51680.4,52012.92,2021-04-26 10:00,3059,52137.2661
52012.91,52550.0,51860.14,52444.47,2021-04-26 11:00,1935,52201.9219
52450.0,52833.0,52050.52,52360.47,2021-04-26 12:00,1452,52338.7868
52360.47,52680.0,52080.0,52608.14,2021-04-26 13:00,1240,52392.876
52600.1,53188.99,52440.96,52923.85,2021-04-26 14:00,1945,52859.8502
52927.51,53113.29,52463.47,52823.44,2021-04-26 15:00,2145,52760.6891
52820.0,53021.2,52507.64,52646.89,2021-04-26 16:00,1438,52725.2488
52650.0,53603.6,52320.0,53506.46,2021-04-26 17:00,2046,52921.3592
53442.68,53638.99,53126.08,53302.38,2021-04-26 18:00,1673,53370.7896
53310.1,53800.0,53215.49,53703.0,2021-04-26 19:00,1629,53553.5353
53715.72,54017.4,53421.91,53552.0,2021-04-26 20:00,2199,53768.6082
53571.47,54016.0,53236.9,53755.1,2021-04-26 21:00,1783,53669.9094
53757.1,53930.88,53384.84,53620.0,2021-04-26 22:00,1457,53658.2246
53618.78,53790.19,53261.24,53652.97,2021-04-26 23:00,1379,53568.8592
53649.22,53920.0,52876.1,53375.0,2021-04-27 00:00,2463,53336.9285
53280.0,54419.5,53270.94,54044.27,2021-04-27 01:00,3037,54094.1217
54120.39,54392.7,53892.32,54345.83,2021-04-27 02:00,1857,54188.2629
54343.22,54394.0,53699.95,54100.86,2021-04-27 03:00,2251,53972.925
54102.08,54116.53,53170.02,53170.02,2021-04-27 04:00,2035,53523.877
53257.1,53602.0,52629.78,53404.43,2021-04-27 05:00,3589,53002.841
53404.43,54285.58,52865.06,53633.73,2021-04-27 06:00,2146,53739.2856
53633.73,54131.0,53450.01,54053.22,2021-04-27 07:00,1982,53904.451
54094.0,54247.0,53535.22,53705.79,2021-04-27 08:00,1457,53838.8573
53705.79,53894.0,53570.0,53836.54,2021-04-27 09:00,1533,53721.1424
53844.23,54069.3,53744.74,53886.75,2021-04-27 10:00,1652,53895.6051
53900.0,53911.0,53320.0,53547.05,2021-04-27 11:00,1218,53613.122
53538.41,53671.1,53250.0,53534.52,2021-04-27 12:00,945,53480.2968
53529.9,54037.71,53430.0,53992.87,2021-04-27 13:00,1176,53879.2504
53971.58,54879.0,53920.41,54805.0,2021-04-27 14:00,2586,54579.8272
54799.0,54934.05,54312.76,54610.1,2021-04-27 15:00,1648,54669.7738
54608.3,55050.7640242,54370.08,54507.0,2021-04-27 16:00,1367,54726.1587
54507.73,54779.0,54332.17,54566.92,2021-04-27 17:00,1284,54595.4672
54563.12,54867.37,54342.0,54784.61,2021-04-27 18:00,2802,54562.2498
54778.27,55323.85,54647.26,55140.0,2021-04-27 19:00,2105,54934.62
55220.23,55363.8,54776.24,54872.38666,2021-04-27 20:00,2136,55031.4577
54900.0,55113.1,54410.0,54804.38,2021-04-27 21:00,2367,54821.0977
54794.0,55164.0,54365.78,55044.21,2021-04-27 22:00,2620,54817.6571
55044.83,55389.0,54845.99,55062.77,2021-04-27 23:00,2105,55050.2402
55062.77,55162.1,54509.0,54729.47,2021-04-28 00:00,2207,54853.0592
54709.17,55000.0,54201.0,54958.2,2021-04-28 01:00,3163,54687.2468
54929.05,55094.72,54588.0,55036.68,2021-04-28 02:00,1423,54866.1651
55031.49,55060.52,54599.15,54841.57,2021-04-28 03:00,1233,54800.8284
54865.62,55251.91,54770.0,55192.24,2021-04-28 04:00,1380,54961.3089
55198.63,55519.37,54818.93,55334.34,2021-04-28 05:00,1373,55185.6567
55250.55,55407.18,54908.77,54980.51,2021-04-28 06:00,1434,55140.0948
54980.5,55104.8,54725.378612,55069.62,2021-04-28 07:00,847,54982.2548
55077.4,55530.71,55006.26,55450.04,2021-04-28 08:00,1517,55296.2422
55450.04,55809.86,55300.01,55562.33,2021-04-28 09:00,2020,55571.8061
55554.1,55718.01,55170.0,55274.17,2021-04-28 10:00,1483,55551.7624
55260.0,55334.52,54783.38,54860.01,2021-04-28 11:00,1730,55115.8877
54860.0,55072.63,54650.02,54894.13,2021-04-28 12:00,1197,54904.7313
54894.13,55023.86,54383.0,54594.92,2021-04-28 13:00,1466,54662.0969
54689.95,54718.85,53770.9,54204.0,2021-04-28 14:00,2830,54178.0171
54217.05,54597.9,54052.54,54317.12,2021-04-28 15:00,1292,54334.2089
54308.85,54596.0,54070.01,54167.77345275,2021-04-28 16:00,1283,54348.9127
54119.93,54479.0,53930.02,54291.83384114,2021-04-28 17:00,1254,54194.6732
54266.45,54515.18,54102.0,54443.09,2021-04-28 18:00,969,54369.5823
54443.09,55148.2,54420.54,54894.65,2021-04-28 19:00,1747,54851.8996
