Open,High,Low,Close,Date,Volume,Volume_Weighted
2429.08,2452.86,2412.706,2420.92,2021-04-16 16:00,13231,2436.0442
2420.25,2421.55,2363.1,2384.578,2021-04-16 17:00,28228,2390.6185
2381.1,2404.98,2346.301,2350.2,2021-04-16 18:00,27216,2377.5735
2353.71,2385.43,2327.0,2384.3,2021-04-16 19:00,30287,2360.3694
2381.08049588,2402.29,2360.0,2382.03,2021-04-16 20:00,23208,2382.5916
2382.57,2411.99,2298.6,2355.13,2021-04-16 21:00,57308,2359.9787
2355.13,2424.12,2347.099,2412.81,2021-04-16 22:00,45677,2394.8206
2412.3,2444.33,2392.7,2434.41,2021-04-16 23:00,45945,2414.6059
2434.84,2441.4,2401.0,2432.44,2021-04-17 00:00,35601,2420.8341
2425.2,2445.14,2413.871,2430.16,2021-04-17 01:00,38313,2432.921
2430.15,2441.4,2400.9,2436.89,2021-04-17 02:00,20030,2422.8461
2436.69,2440.98,2402.4,2435.23,2021-04-17 03:00,27600,2423.845
2435.29,2465.71,2421.75,2460.43,2021-04-17 04:00,28135,2446.7746
2460.92,2466.25,2435.15,2450.01,2021-04-17 05:00,18194,2454.9692
2446.3,2459.97,2419.806,2424.34,2021-04-17 06:00,31435,2436.5486
2424.34,2437.63,2418.167,2426.64,2021-04-17 07:00,26544,2428.0443
2421.9,2478.27,2421.9,2462.23,2021-04-17 08:00,22059,2456.0749
2463.34,2493.1,2458.5,2473.9,2021-04-17 09:00,20281,2478.8884
2480.07,2494.15,2472.7,2487.59,2021-04-17 10:00,33504,2484.8396
2487.6,2495.8,2461.8,2488.83,2021-04-17 11:00,28999,2478.2235
2485.972,2497.84,2340.0,2480.8,2021-04-17 12:00,23310,2477.3375
2480.933,2488.19,2465.3,2481.8,2021-04-17 13:00,17387,2477.6265
2482.21,2485.47,2458.748,2470.74,2021-04-17 14:00,32889,2471.7181
2470.74,2477.94,2448.6,2464.26,2021-04-17 15:00,19402,2463.6311
2464.7,2478.13,2460.1,2469.85,2021-04-17 16:00,17082,2466.7702
2469.91,2472.49,2420.5,2435.012,2021-04-17 17:00,22958,2443.2138
2437.31,2444.91,2411.2,2419.613,2021-04-17 18:00,26325,2429.8953
2420.99,2440.54,2390.1,2410.35,2021-04-17 19:00,28468,2411.1923
2411.0,2419.19,2385.895,2414.01,2021-04-17 20:00,27731,2406.9029
2414.01,2416.04,2371.7,2407.66,2021-04-17 21:00,27871,2400.3924
2407.66,2422.66,2379.2,2389.78,2021-04-17 22:00,18281,2403.8268
2389.79,2389.79,2325.0,2346.41,2021-04-17 23:00,34584,2359.129
2346.45,2370.9,2313.0,2354.88,2021-04-18 00:00,40909,2349.2262
2353.54,2378.7,2320.2,2324.5,2021-04-18 01:00,32503,2358.5732
2328.96,2380.0,2315.0,2361.852,2021-04-18 02:00,25119,2357.3567
2364.84,2388.38,2361.2,2375.9,2021-04-18 03:00,17307,2376.891
2375.9,2394.08,2369.747,2392.54,2021-04-18 04:00,29890,2382.6355
2392.53,2397.3,2377.2,2392.94,2021-04-18 05:00,23781,2388.5557
2393.21,2397.32,2350.506908,2379.97,2021-04-18 06:00,20487,2378.8268
2379.8,2387.77,2305.55,2318.76,2021-04-18 07:00,40293,2345.5282
2319.15,2341.68,2242.8,2286.98,2021-04-18 08:00,106709,2290.479
2286.34,2336.67,2255.88,2287.29,2021-04-18 09:00,44486,2285.2234
2287.22,2299.2,2243.4,2253.599,2021-04-18 10:00,34130,2274.0697
2253.9,2285.0,1925.384,2239.79,2021-04-18 11:00,244196,2113.0218
2180.82,2240.91,2120.765,2159.34,2021-04-18 12:00,95901,2179.5404
2149.38,2194.96,2143.185,2183.15,2021-04-18 13:00,45258,2175.1387
2183.15,2218.6,2165.0,2186.169,2021-04-18 14:00,29893,2194.0099
2193.97,2235.0,2185.766,2215.61,2021-04-18 15:00,33650,2215.591
2215.6,2229.64,2121.6,2142.15,2021-04-18 16:00,39723,2171.4888
2141.73,2158.76,2083.5,2121.54,2021-04-18 17:00,41487,2118.7374
2121.21,2148.29,2097.219,2124.43,2021-04-18 18:00,21745,2129.6354
2124.2,2143.84,2037.0,2054.5,2021-04-18 19:00,38001,2084.1909
2055.2,2112.3,2046.2,2107.33,2021-04-18 20:00,40321,2085.0779
2106.93,2133.05,2084.0,2116.537,2021-04-18 21:00,33298,2114.1999
2122.8,2164.41,2111.59,2135.7,2021-04-18 22:00,39879,2138.8701
2135.64,2155.0,2117.6,2149.23,2021-04-18 23:00,32770,2137.1959
2149.14,2198.1,2139.496,2160.689,2021-04-19 00:00,40094,2164.7226
2166.23,2173.21,2135.797,2148.76,2021-04-19 01:00,27744,2157.3351
2149.01,2180.68,2136.708,2173.21,2021-04-19 02:00,22263,2155.7423
2167.741,2199.46,2167.741,2193.37,2021-04-19 03:00,25923,2188.5548
2193.13,2232.98,2188.5,2222.95,2021-04-19 04:00,32143,2207.5159
2229.89,2254.88,2188.1,2222.46,2021-04-19 05:00,35258,2216.4115
2222.03,2258.14,2209.568,2242.99,2021-04-19 06:00,39550,2233.5145
2243.31,2256.2,2221.9,2241.46,2021-04-19 07:00,45089,2240.0939
2241.67,2262.01,2199.5,2259.78,2021-04-19 08:00,33140,2237.983
2260.0,2273.97,2236.1,2250.24,2021-04-19 09:00,34891,2255.1637
2250.24,2263.04,2228.9,2256.15,2021-04-19 10:00,30357,2244.5181
2251.138,2282.6,2240.2,2265.51,2021-04-19 11:00,29644,2260.2548
2271.81,2273.97,2252.6,2261.1,2021-04-19 12:00,21257,2264.2768
2268.09,2269.99,2231.4,2239.0,2021-04-19 13:00,21684,2249.7096
2244.98,2269.59,2235.8,2265.01,2021-04-19 14:00,22399,2246.5331
2265.17,2278.25,2251.9,2271.65,2021-04-19 15:00,26374,2263.0088
2271.65,2279.94,2240.05,2244.16,2021-04-19 16:00,15726,2257.5396
2244.16,2254.05,2226.6,2228.363,2021-04-19 17:00,21083,2241.6546
2227.9,2235.68,2198.131,2220.9,2021-04-19 18:00,20995,2214.4903
2221.49,2254.44,2216.173,2249.73,2021-04-19 19:00,31164,2235.4349
2249.72,2256.25,2219.244,2225.13,2021-04-19 20:00,28001,2237.4966
2225.13,2235.34,2198.0879578,2220.2,2021-04-19 21:00,31529,2215.6832
2220.2,2220.2,2116.4,2147.94,2021-04-19 22:00,78416,2155.6656
2142.4,2156.62,2050.0,2096.59,2021-04-19 23:00,78015,2113.6675
2096.75,2145.0,2073.14,2106.33,2021-04-20 00:00,53668,2118.7458
2104.2,2152.62,2087.3,2148.64,2021-04-20 01:00,41877,2125.2801
2148.51,2177.93,2143.0,2171.93,2021-04-20 02:00,35633,2165.455
2171.93,2193.75,2156.1,2192.48,2021-04-20 03:00,40568,2176.7792
2191.79,2219.98,2174.507,2209.3,2021-04-20 04:00,56656,2198.1767
2209.15,2225.28,2178.197,2205.44,2021-04-20 05:00,26984,2202.4085
2205.43,2215.0,2179.1,2188.9,2021-04-20 06:00,39372,2199.0938
2192.15,2204.5,2151.6,2160.427,2021-04-20 07:00,27396,2169.7956
2163.69,2179.94,2060.0,2091.62,2021-04-20 08:00,109418,2125.5027
2091.39,2133.59,2080.480732,2100.49,2021-04-20 09:00,39712,2110.5178
2100.73,2110.02,2051.057,2096.64,2021-04-20 10:00,43537,2075.9809
2095.6,2115.41,2077.679,2110.7,2021-04-20 11:00,31155,2099.0832
2110.06,2149.9,2097.552,2143.53,2021-04-20 12:00,34154,2123.0406
2143.91,2147.67,2110.0,2121.38,2021-04-20 13:00,25901,2125.7286
2121.31,2137.93,2062.07,2079.51,2021-04-20 14:00,32279,2100.1868
2079.5,2099.9,2056.34,2093.58,2021-04-20 15:00,27519,2079.5823
2095.73,2154.71,2087.964,2145.31,2021-04-20 16:00,30216,2127.7112
2146.04,2161.7,2129.689,2141.03,2021-04-20 17:00,19644,2145.2476
2140.87,2193.98,2136.685,2180.105,2021-04-20 18:00,31008,2173.2922
2185.03,2202.0,2173.548,2197.0,2021-04-20 19:00,24053,2188.2873
2197.0,2197.99,2166.38,2185.0,2021-04-20 20:00,29944,2178.9449
2182.61,2226.41,2179.428,2224.22,2021-04-20 21:00,39954,2201.7827
2223.4,2234.08,2169.019,2173.358,2021-04-20 22:00,30167,2199.5963
2176.76,2191.0,2139.939,2186.97,2021-04-20 23:00,35236,2165.8303
2188.56,2259.96,2172.469,2251.57,2021-04-21 00:00,35893,2221.3092
2252.04,2274.62,2235.919,2272.6,2021-04-21 01:00,39923,2256.2679
2272.62,2299.87,2255.419,2285.88,2021-04-21 02:00,41349,2285.023
2285.43,2329.94,2274.431,2328.35,2021-04-21 03:00,58558,2305.4662
2328.32,2342.22,2295.333,2307.5,2021-04-21 04:00,47522,2319.7718
2307.46,2347.14,2303.174,2343.04,2021-04-21 05:00,47051,2328.7302
2343.58,2349.81,2300.704,2321.0,2021-04-21 06:00,50667,2330.5286
2320.54,2339.39,2314.2,2332.6,2021-04-21 07:00,33934,2327.6769
2332.18,2365.75,2283.0,2285.3,2021-04-21 08:00,45860,2331.894
2288.21,2331.39,2280.659,2322.26,2021-04-21 09:00,41492,2309.3808
2323.49,2337.99,2303.0,2328.71,2021-04-21 10:00,35098,2319.0782
2325.5,2333.06,2281.7,2286.76,2021-04-21 11:00,35941,2314.156
2286.67,2316.39,2272.3,2305.353,2021-04-21 12:00,27666,2299.0976
2309.0,2321.3,2281.0,2305.75,2021-04-21 13:00,25838,2300.0427
2304.12,2332.64,2286.277,2316.16,2021-04-21 14:00,33920,2317.3106
2316.17,2317.07,2284.30636099,2292.577,2021-04-21 15:00,35463,2299.7305
2293.8,2304.42,2261.54,2296.9,2021-04-21 16:00,27238,2288.0272
2296.89,2313.94,2284.443,2300.15,2021-04-21 17:00,27367,2300.4081
2300.81,2302.22,2253.91,2265.85,2021-04-21 18:00,35982,2277.9685
2265.69,2280.65,2236.08,2265.76,2021-04-21 19:00,40592,2255.8301
2266.05,2382.55,2257.5,2367.2,2021-04-21 20:00,60776,2328.9992
2369.24,2389.0,2357.416,2388.5,2021-04-21 21:00,48138,2373.7889
2390.0,2443.0,2357.9,2442.77,2021-04-21 22:00,77056,2400.4812
2442.47,2452.569,2403.5,2444.98,2021-04-21 23:00,65766,2429.2387
2444.97,2471.72,2421.3,2426.59,2021-04-22 00:00,57648,2444.11
2426.58,2440.58,2401.3,2419.12327746,2021-04-22 01:00,39621,2423.5699
2419.596,2437.52,2397.173,2409.28,2021-04-22 02:00,42252,2416.3571
2409.44,2450.1,2406.3,2439.88,2021-04-22 03:00,39552,2431.4349
2440.09,2441.0,2389.429,2404.21,2021-04-22 04:00,39417,2410.277
2404.19,2412.87,2373.6,2375.38,2021-04-22 05:00,28001,2393.376
2375.85,2405.54,2343.8,2364.72,2021-04-22 06:00,37148,2371.0552
2364.67,2383.44,2334.1,2357.73,2021-04-22 07:00,43033,2360.0748
2357.74,2418.0,2312.3,2416.67,2021-04-22 08:00,61776,2359.5998
2414.0,2453.66,2400.02,2401.57,2021-04-22 09:00,50138,2430.8537
2401.03,2422.18,2340.001,2406.0,2021-04-22 10:00,56995,2384.1511
2406.0,2432.54,2375.63,2390.0,2021-04-22 11:00,45471,2401.119
2391.16,2449.5,2387.18,2446.52,2021-04-22 12:00,29092,2420.7995
2447.04,2485.8,2425.06,2478.36,2021-04-22 13:00,42620,2450.8128
2476.93,2497.4,2462.29,2476.55,2021-04-22 14:00,46535,2480.1713
2476.29,2487.9,2421.8,2472.28,2021-04-22 15:00,33318,2466.392
2472.62,2483.04,2411.72,2453.8,2021-04-22 16:00,31150,2442.9464
2453.45,2500.0,2434.26,2493.543,2021-04-22 17:00,33073,2470.4649
2493.71,2519.73,2477.55,2511.54,2021-04-22 18:00,46556,2499.5018
2513.81,2575.44,2509.55,2543.5,2021-04-22 19:00,62653,2543.7508
2543.25,2595.0,2543.25,2552.28,2021-04-22 20:00,68397,2575.4171
2553.47,2594.99,2540.2,2542.99,2021-04-22 21:00,50744,2568.6236
2543.95,2612.66,2540.3,2602.15,2021-04-22 22:00,46683,2583.1245
2602.42,2614.33,2551.243,2612.97,2021-04-22 23:00,39014,2594.9146
2613.0,2646.2,2602.4,2615.01,2021-04-23 00:00,54369,2624.7652
2614.42,2628.16,2521.0,2526.0,2021-04-23 01:00,71359,2571.4008
2525.72,2577.839,2495.01,2539.49,2021-04-23 02:00,99227,2542.2106
2539.49,2546.172,2461.2,2535.74,2021-04-23 03:00,74133,2511.452
2537.85,2537.85,2378.1,2398.27,2021-04-23 04:00,89532,2450.0924
2398.5,2434.37,2300.0,2415.84,2021-04-23 05:00,125795,2375.1404
2416.13,2453.142,2387.6,2403.57,2021-04-23 06:00,58452,2418.5912
2406.36,2445.05,2391.91,2401.22,2021-04-23 07:00,41370,2423.9809
2399.21,2442.89,2358.702,2374.44,2021-04-23 08:00,54985,2406.7833
2374.44,2393.21,2251.474,2321.67,2021-04-23 09:00,86025,2324.6117
2321.44,2339.24,2115.0,2250.75,2021-04-23 10:00,171675,2213.8452
2249.91,2303.04,2220.512,2283.93,2021-04-23 11:00,55968,2259.8401
2280.99,2292.56,2197.8,2208.661,2021-04-23 12:00,47885,2239.6745
2208.86,2245.9,2040.0,2229.2,2021-04-23 13:00,108590,2174.0403
2228.27,2230.8,2154.56,2207.95,2021-04-23 14:00,57900,2189.7442
2207.96,2234.5,2113.693,2133.68,2021-04-23 15:00,59535,2174.1245
2135.1,2221.6,2102.244,2210.0,2021-04-23 16:00,61923,2161.4792
2210.0,2221.624195,2160.0,2200.0,2021-04-23 17:00,37760,2196.7627
2201.1,2290.64,2190.79,2278.06,2021-04-23 18:00,49379,2254.7824
2278.87,2319.53,2256.11,2299.07,2021-04-23 19:00,39256,2294.6835
2296.9,2309.43,2239.395,2247.83,2021-04-23 20:00,35712,2272.8648
2246.21,2265.93,2193.64,2237.04,2021-04-23 21:00,49893,2228.1533
2237.15,2303.93,2218.78,2300.72,2021-04-23 22:00,50633,2273.275
2298.42,2342.0,2252.733,2338.0,2021-04-23 23:00,55846,2294.6194
2336.48,2355.0,2300.351,2330.13,2021-04-24 00:00,45409,2332.8904
2330.83,2336.5,2276.903,2296.1,2021-04-24 01:00,38204,2309.8585
2296.15,2360.96,2281.662,2349.3,2021-04-24 02:00,38832,2327.5845
2347.98,2371.85,2333.582,2368.79,2021-04-24 03:00,34759,2349.97
2368.77,2383.75,2300.33,2322.5,2021-04-24 04:00,58841,2354.5059
2323.34,2372.57,2306.44,2310.3,2021-04-24 05:00,48849,2337.4013
2310.31,2334.04,2300.76,2320.35,2021-04-24 06:00,32647,2320.0715
2320.04,2371.64,2317.881,2370.05,2021-04-24 07:00,29663,2349.9817
2369.07,2371.18,2248.561,2268.33,2021-04-24 08:00,48969,2299.1834
2268.05,2303.49,2260.547,2266.48,2021-04-24 09:00,24645,2278.5701
2266.9,2304.68,2228.344,2289.17,2021-04-24 10:00,29807,2266.8611
2287.69,2327.95,2287.368,2298.97,2021-04-24 11:00,28533,2309.7738
2299.55,2329.8,2282.499,2315.5,2021-04-24 12:00,27661,2309.5213
2309.199,2331.4,2293.192,2319.01,2021-04-24 13:00,20620,2311.9345
2319.01,2324.3,2275.716,2280.25,2021-04-24 14:00,24176,2302.5285
2280.38,2296.0,2263.543,2276.41,2021-04-24 15:00,16842,2273.8352
2275.01,2307.3,2264.7,2273.694,2021-04-24 16:00,24356,2289.3266
2279.9,2283.1,2248.778,2256.4,2021-04-24 17:00,23368,2262.7106
2252.88,2257.0,2186.744,2194.4,2021-04-24 18:00,29198,2218.5899
2189.91,2226.3,2155.597,2185.7,2021-04-24 19:00,28801,2193.0596
2182.23,2247.76,2163.097,2229.16,2021-04-24 20:00,23910,2212.736
2228.17,2237.1,2207.207,2217.4,2021-04-24 21:00,17959,2223.3718
2219.6,2226.9,2187.947,2198.96,2021-04-24 22:00,22873,2204.7693
2199.71,2267.3,2170.653,2252.79,2021-04-24 23:00,35016,2225.3253
2252.79,2265.4,2230.154,2238.15,2021-04-25 00:00,19412,2247.2073
2237.27,2255.59,2212.707,2253.0,2021-04-25 01:00,23013,2232.6426
2252.05,2291.76,2238.286,2266.81,2021-04-25 02:00,30944,2274.6718
2266.74,2288.74,2264.088,2268.957,2021-04-25 03:00,24714,2274.9625
2273.25,2298.37,2250.644,2297.98,2021-04-25 04:00,30237,2274.7559
2297.98,2300.87,2271.918,2290.98,2021-04-25 05:00,17878,2288.0674
2290.79,2296.99,2235.731,2242.9,2021-04-25 06:00,20991,2269.6782
2238.77,2264.9,2199.299,2216.72,2021-04-25 07:00,28834,2238.3717
2215.94,2247.9,2202.516,2218.69,2021-04-25 08:00,20207,2224.1466
2219.7,2256.6,2216.007,2243.1,2021-04-25 09:00,18044,2236.5649
2240.23,2254.8,2233.209,2245.6,2021-04-25 10:00,27800,2243.5673
2245.53,2248.5,2182.529,2190.4,2021-04-25 11:00,37003,2209.8203
2190.4,2201.1,2170.0,2192.49,2021-04-25 12:00,27538,2188.3697
2192.05,2213.8,2190.99,2204.47,2021-04-25 13:00,10160,2203.3206
2204.46,2213.4,2179.063,2182.43,2021-04-25 14:00,8257,2196.2598
2182.43,2199.9,2163.527,2196.95,2021-04-25 15:00,23443,2182.588
2197.07,2240.8,2184.828,2234.8,2021-04-25 16:00,22139,2210.0316
2231.08,2261.1,2196.85,2257.08,2021-04-25 17:00,44159,2225.9785
2253.969,2292.4,2236.01,2261.91,2021-04-25 18:00,67317,2267.0324
2261.34,2298.4,2254.952,2289.44,2021-04-25 19:00,14034,2276.6763
2287.79,2329.0,2281.057,2322.13,2021-04-25 20:00,37649,2305.8102
2322.25,2327.7,2302.415,2319.01,2021-04-25 21:00,17436,2314.7389
2318.73,2352.0,2305.083,2347.45,2021-04-25 22:00,24272,2329.9758
2347.46,2360.2,2333.653,2344.12,2021-04-25 23:00,30140,2345.1574
2344.6,2356.7,2321.317,2353.0,2021-04-26 00:00,16626,2341.3314
2351.11,2359.2,2313.158,2327.86,2021-04-26 01:00,27205,2331.6946
2327.62,2332.1,2278.936,2299.85,2021-04-26 02:00,36889,2298.1304
2299.86,2316.9,2266.237,2270.49,2021-04-26 03:00,38209,2299.037
2271.05,2294.7,2209.9,2216.247,2021-04-26 04:00,42367,2250.016
2222.4,2259.58,2167.148,2215.99,2021-04-26 05:00,78811,2208.9862
2215.93,2287.2,2207.048,2282.07,2021-04-26 06:00,61967,2255.663
2282.01,2323.8,2260.344,2319.394,2021-04-26 07:00,39505,2292.912
2322.09,2421.8,2303.859,2415.55,2021-04-26 08:00,83148,2385.816
2419.4,2459.3,2405.57,2450.18,2021-04-26 09:00,57335,2431.7898
2450.54,2474.8,2419.65,2451.21,2021-04-26 10:00,44631,2444.0256
2451.18,2465.7,2433.625,2457.1,2021-04-26 11:00,33315,2449.684
2457.1,2481.82926586,2448.54,2453.372,2021-04-26 12:00,38362,2463.1671
2455.75,2476.0,2430.7,2473.73799527,2021-04-26 13:00,25701,2451.5326
2473.5,2492.54,2458.902,2476.39,2021-04-26 14:00,33792,2479.8045
2476.48,2479.62289282,2442.568,2454.3,2021-04-26 15:00,26460,2456.3581
2453.71,2459.9,2428.035,2440.43,2021-04-26 16:00,19381,2441.4175
2440.43,2488.65,2422.38,2486.26,2021-04-26 17:00,31334,2448.9154
2485.9,2499.48,2469.259,2480.02,2021-04-26 18:00,21825,2484.5376
2479.45,2530.54,2475.677,2522.33614655,2021-04-26 19:00,23958,2510.8686
2522.03,2529.83,2479.15,2482.5,2021-04-26 20:00,26109,2507.8299
2483.94,2517.0,2474.647,2495.86,2021-04-26 21:00,20007,2495.3122
2496.1,2510.1,2474.749,2489.65,2021-04-26 22:00,14615,2490.8009
2489.79,2514.18,2470.812,2511.29,2021-04-26 23:00,19419,2496.1528
2511.75,2528.9,2452.552,2487.49,2021-04-27 00:00,42125,2485.5988
2487.23,2535.136825,2483.242,2512.8,2021-04-27 01:00,27516,2515.3562
2512.46,2514.0,2485.556,2508.72,2021-04-27 02:00,31561,2499.4473
2508.72,2509.14,2475.673,2494.35,2021-04-27 03:00,15478,2491.4808
2493.99,2495.1,2455.987,2458.01,2021-04-27 04:00,17704,2476.2046
2458.04,2501.43,2427.19,2497.49,2021-04-27 05:00,60534,2460.2153
2497.51,2543.69,2475.066,2509.779,2021-04-27 06:00,44326,2515.7998
2510.77,2544.98,2502.52,2534.0,2021-04-27 07:00,19660,2521.7097
2533.99,2553.0,2500.499,2509.33,2021-04-27 08:00,28649,2518.844
2509.25,2523.82,2503.073,2517.35,2021-04-27 09:00,32329,2510.992
2518.32,2537.9,2515.71,2520.69,2021-04-27 10:00,20587,2526.4105
2521.12,2521.4675351,2482.328,2497.34,2021-04-27 11:00,29027,2497.8323
2495.85,2511.46,2490.354,2510.01,2021-04-27 12:00,23443,2501.1408
2510.01,2536.01,2506.125,2528.181,2021-04-27 13:00,35051,2525.0061
2531.05,2570.0,2528.655,2563.68,2021-04-27 14:00,42120,2552.0178
2565.0,2568.0,2533.426,2548.1,2021-04-27 15:00,30235,2550.888
2548.49,2560.38,2533.571,2539.0,2021-04-27 16:00,23746,2545.3183
2538.11,2559.0,2530.778,2543.65,2021-04-27 17:00,26007,2545.9054
2544.06,2554.83,2535.7,2547.5,2021-04-27 18:00,30542,2543.3156
2547.43,2581.68,2543.639,2576.59,2021-04-27 19:00,31564,2564.6731
2576.0,2588.7,2551.475,2557.47865918,2021-04-27 20:00,51417,2568.1543
2558.56,2571.72,2531.741,2558.55,2021-04-27 21:00,52841,2555.723
2559.06,2642.0,2537.0,2637.99,2021-04-27 22:00,71821,2603.2817
2638.6,2674.86,2617.605,2666.69,2021-04-27 23:00,58130,2647.0151
2664.4,2683.65,2623.1,2636.28,2021-04-28 00:00,49480,2652.4176
2636.28,2650.39,2614.1,2648.42,2021-04-28 01:00,36574,2637.3795
2648.42,2648.98,2625.394,2640.5,2021-04-28 02:00,32870,2638.0558
2645.78,2647.49,2603.1,2625.29,2021-04-28 03:00,29284,2623.7746
2626.58,2651.46,2623.1,2647.14,2021-04-28 04:00,27087,2637.6031
2647.14,2654.74,2618.861,2648.14,2021-04-28 05:00,23689,2639.0085
2648.12,2648.9,2610.999,2624.81,2021-04-28 06:00,34543,2628.6062
2624.27,2669.5,2608.1,2667.86,2021-04-28 07:00,27810,2639.4044
2665.7,2699.0,2665.4,2696.09,2021-04-28 08:00,49147,2684.4523
2694.26884435,2719.47,2684.347,2703.52,2021-04-28 09:00,43156,2700.9399
2703.9,2705.8,2650.75143978,2653.6,2021-04-28 10:00,39837,2685.67
2657.13,2658.67,2625.0,2630.01,2021-04-28 11:00,38177,2642.4167
2630.48,2654.24,2621.82,2633.19,2021-04-28 12:00,26540,2640.3624
2633.83,2649.59,2603.497,2619.86,2021-04-28 13:00,24301,2626.9423
2620.69,2622.0,2551.0,2591.57,2021-04-28 14:00,61957,2585.1035
2591.49,2624.32,2580.108,2614.45,2021-04-28 15:00,21824,2607.9394
2614.45,2630.35,2589.985,2591.6,2021-04-28 16:00,15710,2616.4724
2589.982,2616.34,2576.483,2603.35,2021-04-28 17:00,20068,2599.0407
2603.35,2641.51,2593.638,2635.275,2021-04-28 18:00,15286,2623.3486
2635.99,2710.11,2635.264,2694.13,2021-04-28 19:00,42407,2682.4527
